10,12459116008774.000000
20,12459157180375.000000
30,12459157280374.000000
20,12459166255287.000000
30,12459166330286.000000
20,12459195595002.000000
30,12459195670001.000000
20,12459202118939.000000
30,12459202196938.000000
50,12459206851893.000000
20,12459206905892.000000
30,12459206924892.000000
20,12459214153822.000000
50,12459214227821.000000
20,12459240346568.000000
30,12459240400567.000000
20,12459247582498.000000
50,12459247657497.000000
20,12459273797243.000000
30,12459273847243.000000
20,12459283381150.000000
50,12459283454150.000000
20,12459308093910.000000
30,12459308126910.000000
20,12459315697837.000000
50,12459315770836.000000
20,12459341541586.000000
30,12459341576586.000000
20,12459351808486.000000
30,12459351872486.000000
20,12459381007203.000000
50,12459381073202.000000
20,12459381091202.000000
30,12459381106202.000000
20,12459388209133.000000
50,12459388283132.000000
20,12459414540878.000000
30,12459414587877.000000
20,12459421789807.000000
50,12459421863807.000000
20,12459448017553.000000
30,12459448071552.000000
20,12459455203483.000000
30,12459455265483.000000
20,12459484133202.000000
50,12459484201202.000000
20,12459484220202.000000
30,12459484236201.000000
20,12459491447131.000000
50,12459491521131.000000
20,12459517655877.000000
30,12459517702877.000000
20,12459524896807.000000
50,12459524970806.000000
20,12459551112553.000000
30,12459551166552.000000
20,12459558276483.000000
30,12459558344482.000000
50,12459587560199.000000
20,12459587610198.000000
30,12459587629198.000000
20,12459594812129.000000
50,12459594887128.000000
20,12459621059874.000000
30,12459621100873.000000
20,12459628189805.000000
50,12459628263804.000000
20,12459654507549.000000
30,12459654556549.000000
20,12459661715479.000000
50,12459661790479.000000
20,12459687965225.000000
30,12459688018224.000000
20,12459695205154.000000
50,12459695279154.000000
20,12459721385900.000000
30,12459721434900.000000
20,12459728564831.000000
50,12459728638830.000000
20,12459754812576.000000
30,12459754864576.000000
20,12459762315503.000000
50,12459762389503.000000
20,12459788243252.000000
30,12459788294251.000000
20,12459795484182.000000
50,12459795559181.000000
20,12459821673927.000000
30,12459821725927.000000
20,12459828791858.000000
50,12459828866858.000000
20,12459855093603.000000
30,12459855145603.000000
20,12459862352533.000000
50,12459862427532.000000
20,12459888515279.000000
30,12459888561278.000000
20,12459895796208.000000
50,12459895871208.000000
20,12459921941955.000000
30,12459921992954.000000
20,12459929082885.000000
50,12459929156885.000000
20,12459955395630.000000
30,12459955442630.000000
20,12459962728559.000000
50,12459962804558.000000
20,12459988834306.000000
30,12459988883305.000000
20,12459996071235.000000
50,12459996146235.000000
20,12460022271981.000000
30,12460022323981.000000
20,12460029433912.000000
50,12460029507911.000000
20,12460055727657.000000
30,12460055777656.000000
20,12460062921587.000000
50,12460062995586.000000
20,12460089168332.000000
30,12460089217332.000000
20,12460096450261.000000
50,12460096524261.000000
