10,12458882171043.000000
20,12458896761901.000000
40,12458897709892.000000
30,12458897759891.000000
20,12458901602854.000000
40,12458922695649.000000
30,12459170217248.000000
20,12459173952212.000000
40,12459174780204.000000
30,12459214320820.000000
20,12459218023784.000000
40,12459218853776.000000
30,12459247726496.000000
20,12459251517459.000000
40,12459252358451.000000
30,12459283522149.000000
20,12459287233113.000000
40,12459288059105.000000
30,12459315839835.000000
20,12459319544799.000000
40,12459320467790.000000
30,12459355899447.000000
20,12459359632410.000000
40,12459360554401.000000
30,12459388353132.000000
20,12459392163095.000000
40,12459393007087.000000
30,12459421942806.000000
20,12459425656770.000000
40,12459426491762.000000
30,12459459259444.000000
20,12459463061407.000000
40,12459463904399.000000
30,12459491590130.000000
20,12459495300094.000000
40,12459496134086.000000
30,12459525039806.000000
20,12459528748770.000000
40,12459529586761.000000
30,12459562465442.000000
20,12459566191406.000000
40,12459567019398.000000
30,12459594957127.000000
20,12459598669091.000000
40,12459599497083.000000
30,12459628332803.000000
20,12459632141766.000000
40,12459632971758.000000
30,12459661861478.000000
20,12459665570442.000000
40,12459666389434.000000
30,12459695345153.000000
20,12459699060117.000000
40,12459699881109.000000
30,12459728707829.000000
20,12459732509793.000000
40,12459733339784.000000
30,12459762458502.000000
20,12459766161466.000000
40,12459766992458.000000
30,12459795628180.000000
20,12459799337144.000000
40,12459800257135.000000
30,12459828938857.000000
20,12459832748820.000000
40,12459833583812.000000
30,12459862495531.000000
20,12459866196495.000000
40,12459867028487.000000
30,12459895940207.000000
20,12459899663171.000000
40,12459900594162.000000
30,12459929226884.000000
20,12459933006847.000000
40,12459933850839.000000
30,12459962872557.000000
20,12459966574522.000000
40,12459967405513.000000
30,12459996215234.000000
20,12459999918198.000000
40,12460000850189.000000
30,12460029575910.000000
20,12460033347874.000000
40,12460034185866.000000
30,12460063064585.000000
20,12460066764549.000000
40,12460067596541.000000
30,12460096592260.000000
20,12460100403223.000000
40,12460101251215.000000
30,12460191356341.000000
20,12460195091304.000000
40,12460195924296.000000
30,12460229839967.000000
20,12460233618930.000000
40,12460234453922.000000
30,12460263416641.000000
20,12460267115605.000000
40,12460267950597.000000
30,12460296809317.000000
20,12460300605280.000000
40,12460301449272.000000
30,12460330245993.000000
20,12460333946957.000000
40,12460334778949.000000
30,12460363747668.000000
20,12460367447632.000000
40,12460368282624.000000
30,12460397068344.000000
20,12460400862307.000000
40,12460401705299.000000
30,12460430472020.000000
20,12460434171984.000000
40,12460435003976.000000
30,12460464038694.000000
20,12460467738659.000000
40,12460468572650.000000
30,12460497492370.000000
20,12460501279333.000000
40,12460502125325.000000
30,12460531003045.000000
20,12460534704009.000000
40,12460535537001.000000
30,12460564470720.000000
20,12460568174684.000000
40,12460569012676.000000
30,12460597732397.000000
20,12460601534360.000000
40,12460602376352.000000
30,12460631359071.000000
20,12460635062035.000000
40,12460635895027.000000
30,12460664788746.000000
20,12460668491710.000000
40,12460669329702.000000
30,12460698031424.000000
20,12460701833387.000000
40,12460702678379.000000
30,12460731498099.000000
