10,12458453650200.000000
40,12458608114701.000000
30,12458608183701.000000
40,12458725436563.000000
30,12459348744516.000000
40,12460157161672.000000
30,12460157218672.000000
40,12461381193794.000000
30,12461381236794.000000
40,12462189169952.000000
30,12462189228952.000000
40,12463227271876.000000
30,12463227478874.000000
40,12464255978889.000000
30,12464256036888.000000
40,12465278284963.000000
30,12465278342962.000000
40,12466319851848.000000
30,12467300165327.000000
40,12468312251495.000000
30,12468312450493.000000
40,12469344150470.000000
30,12469344207470.000000
40,12471327036202.000000
30,12471327091201.000000
40,12473334749687.000000
30,12473334942685.000000
40,12475366871929.000000
30,12475366922928.000000
40,12476414336742.000000
30,12476414391742.000000
40,12478923835332.000000
30,12478924048330.000000
40,12480536392642.000000
30,12480536451641.000000
40,12481574925535.000000
30,12481574983534.000000
40,12482600766550.000000
30,12482600831549.000000
40,12484577722304.000000
30,12485208746160.000000
40,12486449216080.000000
30,12486449255079.000000
40,12486728717358.000000
30,12486728776357.000000
40,12487766045254.000000
30,12487766101253.000000
40,12488777726399.000000
30,12488777774398.000000
40,12489815527288.000000
30,12489815737286.000000
40,12490741652263.000000
30,12490741708263.000000
40,12491484664023.000000
30,12491484727022.000000
40,12491938438600.000000
30,12491938496600.000000
40,12492962842615.000000
30,12492962898615.000000
40,12494011618392.000000
30,12494011855389.000000
40,12496003566970.000000
30,12496003623969.000000
40,12496045165564.000000
30,12497050165763.000000
40,12498072345793.000000
30,12498072404793.000000
40,12499094700820.000000
30,12499094922818.000000
40,12500106517949.000000
30,12500106573948.000000
40,12501128140980.000000
30,12501128196979.000000
40,12502147439033.000000
30,12502147498032.000000
40,12503186749889.000000
30,12503186807888.000000
40,12504649330611.000000
30,12504815633988.000000
40,12505992674496.000000
30,12505992719495.000000
40,12506867881949.000000
30,12506867927949.000000
40,12507317464559.000000
30,12507317521558.000000
40,12508711952939.000000
30,12508711993938.000000
40,12510335335080.000000
30,12510335554078.000000
40,12511131820298.000000
30,12511131867297.000000
40,12512443122484.000000
30,12512443179483.000000
40,12513475091398.000000
30,12513475149398.000000
40,12514493180447.000000
30,12514493235446.000000
40,12515505842547.000000
30,12515506067545.000000
40,12516529747536.000000
30,12516529803536.000000
40,12518551294768.000000
30,12518551353767.000000
40,12519586274644.000000
30,12519586333644.000000
40,12520651050229.000000
30,12520651291226.000000
40,12521665119307.000000
30,12521665178307.000000
40,12522710638077.000000
30,12522710702077.000000
40,12523729285109.000000
30,12523729344108.000000
40,12524765673965.000000
30,12524765729965.000000
40,12525797257867.000000
30,12525797501865.000000
40,12526852636535.000000
30,12526852693535.000000
40,12527870853566.000000
30,12527870918565.000000
40,12529878915901.000000
30,12529878969900.000000
40,12530906879832.000000
30,12531974525373.000000
40,12533015623173.000000
30,12533015685173.000000
40,12534017027361.000000
30,12534017084360.000000
40,12535052738211.000000
30,12535052964209.000000
40,12536574556295.000000
30,12536574616294.000000
40,12538140940939.000000
30,12538141002939.000000
40,12539169657853.000000
30,12539169716852.000000
40,12540232875427.000000
30,12540233092425.000000
40,12542276292385.000000
30,12542276347384.000000
40,12543319156155.000000
30,12543319205154.000000
40,12544143495067.000000
30,12544143545067.000000
40,12545414348597.000000
