10,10467064996662.000000
20,10467087187427.000000
40,10467100324288.000000
30,10467100386287.000000
20,10467102092269.000000
40,10467107069217.000000
30,10467528453760.000000
20,10467539232646.000000
40,10467539681642.000000
30,10467580225213.000000
20,10467581934195.000000
40,10467582306191.000000
30,10468030251454.000000
20,10468031961436.000000
40,10468032508430.000000
30,10468109093620.000000
20,10468111463595.000000
40,10468113906569.000000
30,10468330466279.000000
20,10468332186261.000000
40,10468332635256.000000
30,10468390145648.000000
20,10468391860629.000000
40,10468400247541.000000
30,10468459344916.000000
20,10468466577839.000000
40,10468469216811.000000
30,10468520148273.000000
20,10468521865255.000000
40,10468530138167.000000
30,10468579126649.000000
20,10468581008629.000000
40,10468587780558.000000
30,10468647606925.000000
20,10468649298907.000000
40,10468649754902.000000
30,10468719099169.000000
20,10468720912150.000000
40,10468725897097.000000
30,10468780149523.000000
20,10468781866505.000000
40,10468786788453.000000
30,10468840137889.000000
20,10468841846871.000000
40,10468850134783.000000
30,10468909194159.000000
20,10468911022139.000000
40,10468916005086.000000
30,10468970149514.000000
20,10468971864496.000000
40,10468972241492.000000
30,10469029312888.000000
20,10469036650811.000000
40,10469044734725.000000
30,10469099152150.000000
20,10469101116129.000000
40,10469101587124.000000
30,10469159128515.000000
20,10469160940496.000000
40,10469170149399.000000
30,10469230150764.000000
20,10469231865746.000000
40,10469242536633.000000
30,10469279099247.000000
20,10469280906228.000000
40,10469281289223.000000
30,10469340144601.000000
20,10469341854583.000000
40,10469342229579.000000
30,10469408070883.000000
20,10469409766865.000000
40,10469416120798.000000
30,10469470448223.000000
20,10469472171205.000000
40,10469480165120.000000
30,10469529122603.000000
20,10469532862563.000000
40,10469540112486.000000
30,10469599761856.000000
20,10469601621836.000000
40,10469607901769.000000
30,10469650143323.000000
20,10469651854305.000000
40,10469652313300.000000
30,10469729133487.000000
20,10469735441421.000000
40,10469738339390.000000
30,10469789068854.000000
20,10469790875835.000000
40,10469791258830.000000
30,10469855354153.000000
20,10469857057135.000000
40,10469872352973.000000
30,10469920289466.000000
20,10469922011448.000000
40,10469926998395.000000
30,10469980145833.000000
20,10469981864815.000000
40,10469987749753.000000
30,10470020241409.000000
20,10470021958391.000000
40,10470022332387.000000
30,10470113742420.000000
20,10470115433402.000000
40,10470122461328.000000
30,10470169459831.000000
20,10470171244812.000000
40,10470171622808.000000
30,10470240191083.000000
20,10470241908065.000000
40,10470247213009.000000
30,10470296904483.000000
20,10470298623465.000000
40,10470310149343.000000
30,10470349971922.000000
20,10470351840902.000000
40,10470365835754.000000
30,10470409113297.000000
20,10470410920277.000000
40,10470413961245.000000
30,10470479125556.000000
20,10470480931537.000000
40,10470490128440.000000
30,10470540147911.000000
20,10470541865893.000000
40,10470542311888.000000
30,10470610137171.000000
20,10470611838153.000000
40,10470617954088.000000
30,10470684657383.000000
20,10470686362365.000000
40,10470690135325.000000
30,10470741787778.000000
20,10470743482761.000000
40,10470762607558.000000
30,10470800148161.000000
20,10470801869143.000000
40,10470802244139.000000
30,10470860141527.000000
20,10470861855509.000000
40,10470870246420.000000
30,10470939086692.000000
20,10470945405625.000000
40,10470945869620.000000
30,10470990157152.000000
20,10470991872134.000000
40,10470992247130.000000
30,10471066374346.000000
20,10471068078328.000000
40,10471085091148.000000
30,10471110132883.000000
20,10471111832865.000000
40,10471112209861.000000
30,10471187785062.000000
20,10471189505044.000000
40,10471199898934.000000
30,10471249385411.000000
20,10471251286390.000000
40,10471257205328.000000
30,10471299085885.000000
20,10471300891866.000000
40,10471309855771.000000
30,10471370150133.000000
20,10471371868115.000000
40,10471372325110.000000
30,10471429122510.000000
20,10471440498390.000000
40,10471442316370.000000
30,10471500150759.000000
20,10471501869741.000000
40,10471502247737.000000
30,10471558821138.000000
20,10471560776118.000000
40,10471564355080.000000
30,10471619117501.000000
20,10471620922482.000000
40,10471621399476.000000
30,10471679148866.000000
20,10471680956847.000000
40,10471689210759.000000
30,10471749111126.000000
20,10471750918107.000000
40,10471751968096.000000
30,10471818499392.000000
20,10471826856304.000000
40,10471827335299.000000
30,10471870240845.000000
20,10471871964827.000000
40,10471872576820.000000
30,10471950151000.000000
20,10471951868982.000000
40,10471955027948.000000
30,10472011100355.000000
20,10472018369279.000000
40,10472022911230.000000
30,10472075172678.000000
20,10472076894660.000000
40,10472084545579.000000
30,10472140149991.000000
20,10472141865973.000000
40,10472142243969.000000
30,10472207188282.000000
20,10472208908264.000000
40,10472214089209.000000
30,10472250148827.000000
20,10472251865809.000000
40,10472252242805.000000
30,10472320147087.000000
20,10472321864069.000000
40,10472330292980.000000
30,10472388863361.000000
20,10472396367281.000000
40,10472396844276.000000
30,10472460146607.000000
20,10472461865589.000000
40,10472472431477.000000
30,10472510179078.000000
20,10472511880060.000000
40,10472512258056.000000
30,10472585801278.000000
20,10472587521260.000000
40,10472587897256.000000
30,10472639079715.000000
20,10472650244596.000000
40,10472650714592.000000
30,10472710146963.000000
20,10472711861945.000000
40,10472712236941.000000
30,10472775865268.000000
20,10472777584250.000000
40,10472780236222.000000
30,10472840164588.000000
20,10472841882570.000000
40,10472860148377.000000
30,10472890148060.000000
20,10472891862041.000000
40,10472900115954.000000
30,10472969126224.000000
20,10472970945205.000000
40,10472975931152.000000
30,10473019154695.000000
20,10473021045675.000000
40,10473021437671.000000
30,10473090142945.000000
20,10473091854926.000000
40,10473100318837.000000
30,10473149119321.000000
20,10473150924302.000000
40,10473159203214.000000
30,10473220148570.000000
20,10473221865552.000000
40,10473232325441.000000
30,10473279105946.000000
20,10473281183924.000000
40,10473281577920.000000
30,10473334288363.000000
20,10473335983345.000000
40,10473340148301.000000
30,10473400148666.000000
20,10473401866648.000000
40,10473408010583.000000
30,10473460150032.000000
20,10473461870014.000000
40,10473462248010.000000
30,10473529108303.000000
20,10473541004177.000000
40,10473541491172.000000
30,10473590226656.000000
20,10473591941638.000000
40,10473592317634.000000
30,10473660140917.000000
20,10473661858899.000000
40,10473668009834.000000
30,10473723998242.000000
20,10473725715224.000000
40,10473740242070.000000
30,10473790488539.000000
20,10473792200520.000000
40,10473805061384.000000
30,10473856609839.000000
20,10473858329821.000000
40,10473860379799.000000
30,10473937320986.000000
20,10473946535888.000000
40,10473950233849.000000
30,10473999211331.000000
20,10474002771294.000000
40,10474003168289.000000
30,10474089112381.000000
20,10474098206284.000000
40,10474098697279.000000
30,10474160143630.000000
20,10474161853611.000000
40,10474166764559.000000
30,10474220143995.000000
20,10474221858977.000000
40,10474222233973.000000
30,10474297484177.000000
20,10474306722079.000000
40,10474307197074.000000
30,10474365789455.000000
20,10474367488437.000000
40,10474369055420.000000
30,10474430132774.000000
20,10474431830756.000000
40,10474443863629.000000
30,10474509028940.000000
20,10474511120918.000000
40,10474520239822.000000
30,10474586214124.000000
20,10474587909106.000000
40,10474595898022.000000
30,10474649121459.000000
20,10474656556380.000000
40,10474657033375.000000
30,10474717286738.000000
20,10474719006720.000000
40,10474719381716.000000
30,10474794525921.000000
20,10474796231903.000000
40,10474800161861.000000
30,10474860203227.000000
20,10474861924208.000000
40,10474869712126.000000
30,10474910252697.000000
20,10474911973679.000000
40,10474920411590.000000
30,10474990161852.000000
20,10474993622816.000000
40,10474995719794.000000
30,10475071881988.000000
20,10475073600970.000000
40,10475079859904.000000
30,10475149921163.000000
20,10475151767143.000000
40,10475160201054.000000
30,10475200145632.000000
20,10475201858614.000000
40,10475202235610.000000
30,10475275608834.000000
20,10475277329816.000000
40,10475277707812.000000
30,10475359101951.000000
20,10475364570893.000000
40,10475372355811.000000
30,10475429482207.000000
20,10475431336187.000000
40,10475440238093.000000
30,10475479242680.000000
20,10475481153660.000000
40,10475481543656.000000
30,10475553574894.000000
20,10475555295876.000000
40,10475570239718.000000
30,10475618660206.000000
20,10475624439145.000000
40,10475638282999.000000
30,10475710188238.000000
20,10475711904220.000000
40,10475712360215.000000
30,10475771494590.000000
20,10475773213572.000000
40,10475773939564.000000
30,10475848767773.000000
20,10475855211705.000000
