10,12914331471331.000000
20,12914400896628.000000
30,12914410266533.000000
40,12914427528358.000000
20,12914427755356.000000
30,12914430347330.000000
40,12914451650114.000000
20,12914985440710.000000
30,12914985669708.000000
40,12915026693292.000000
20,12915026862291.000000
30,12915030397255.000000
40,12915057019985.000000
20,12915284744680.000000
30,12915284964678.000000
40,12915338505136.000000
20,12915344731073.000000
30,12915344953070.000000
40,12915394418569.000000
20,12915410977402.000000
30,12915411190400.000000
40,12915470635798.000000
20,12915470810796.000000
30,12915474564758.000000
40,12915524038257.000000
20,12915536305133.000000
30,12915536521131.000000
40,12915585992630.000000
20,12915593913550.000000
30,12915594136547.000000
40,12915652457957.000000
20,12915663052850.000000
30,12915663264848.000000
40,12915715160322.000000
20,12915724680226.000000
30,12915724900224.000000
40,12915774423722.000000
20,12915787625589.000000
30,12915787845586.000000
40,12915807321389.000000
20,12915854397912.000000
30,12915854618910.000000
40,12915906509385.000000
20,12915914659302.000000
30,12915914879300.000000
40,12915964430798.000000
20,12915979732644.000000
30,12915979951641.000000
40,12915989334546.000000
20,12916042221011.000000
30,12916042437009.000000
40,12916094139485.000000
20,12916104637379.000000
30,12916104858377.000000
40,12916154331876.000000
20,12916166550752.000000
30,12916166766750.000000
40,12916216282249.000000
20,12916229899111.000000
30,12916230201108.000000
40,12916239517013.000000
20,12916292809474.000000
30,12916293028472.000000
40,12916345052945.000000
20,12916354669847.000000
30,12916354888845.000000
40,12916404592342.000000
20,12916417196214.000000
30,12916417419212.000000
40,12916466883711.000000
20,12916480405574.000000
30,12916480631572.000000
40,12916489940478.000000
20,12916542788943.000000
30,12916543002941.000000
40,12916595300411.000000
20,12916600292361.000000
30,12916600528358.000000
40,12916609839264.000000
20,12916663726718.000000
30,12916666341692.000000
40,12916720631142.000000
20,12916730297044.000000
30,12916730522042.000000
40,12916739829948.000000
20,12916794677392.000000
30,12916797279366.000000
40,12916846754865.000000
20,12916855659775.000000
30,12916855887773.000000
40,12916875383575.000000
20,12916922208101.000000
30,12916922424099.000000
40,12916972771589.000000
20,12916985654459.000000
30,12916985871457.000000
40,12917035337956.000000
20,12917046629841.000000
30,12917046845839.000000
40,12917066335642.000000
20,12917112008179.000000
30,12917112223177.000000
40,12917165025643.000000
20,12917174674545.000000
30,12917174893543.000000
40,12917224365042.000000
20,12917237570908.000000
30,12917237790906.000000
40,12917257582705.000000
20,12917302874247.000000
30,12917303091245.000000
40,12917355832711.000000
20,12917364852619.000000
30,12917365071617.000000
40,12917414530116.000000
20,12917429674963.000000
30,12917429893961.000000
40,12917439279866.000000
20,12917493607316.000000
30,12917493820313.000000
40,12917546156784.000000
20,12917554672697.000000
30,12917554892695.000000
40,12917604502193.000000
20,12917619917037.000000
30,12917620217034.000000
40,12917629526939.000000
20,12917682412404.000000
30,12917682628402.000000
40,12917734491877.000000
20,12917744668773.000000
30,12917744887771.000000
40,12917794353270.000000
20,12917806998142.000000
30,12917807217140.000000
40,12917828113929.000000
20,12917870385501.000000
30,12917870612498.000000
40,12917879916404.000000
20,12917934494851.000000
30,12917934715849.000000
40,12917984182348.000000
20,12917996424224.000000
30,12917996637222.000000
40,12918046153721.000000
20,12918060927571.000000
30,12918061139569.000000
40,12918120706966.000000
20,12918120884964.000000
30,12918124107931.000000
40,12918173580431.000000
20,12918186443300.000000
30,12918186660298.000000
40,12918236129797.000000
20,12918246761689.000000
30,12918246976687.000000
40,12918266501490.000000
20,12918312175027.000000
30,12918312394025.000000
40,12918361858524.000000
20,12918376043380.000000
30,12918376256378.000000
40,12918425734877.000000
20,12918436532768.000000
30,12918436749766.000000
40,12918456481566.000000
20,12918501592109.000000
30,12918501805107.000000
40,12918561369504.000000
20,12918561541502.000000
30,12918564943468.000000
40,12918614408967.000000
20,12918626341846.000000
30,12918626558844.000000
40,12918676029343.000000
20,12918690849193.000000
30,12918691067190.000000
40,12918750563588.000000
20,12918750740586.000000
30,12918754119552.000000
40,12918803592051.000000
20,12918816517920.000000
30,12918816734918.000000
40,12918866252416.000000
20,12918877827299.000000
30,12918878046297.000000
40,12918932644744.000000
20,12918940381666.000000
30,12918940608664.000000
40,12918949914569.000000
20,12919000295059.000000
30,12919005561006.000000
40,12919029468764.000000
20,12919080336249.000000
30,12919080561246.000000
40,12919089866152.000000
20,12919144741596.000000
30,12919144963594.000000
40,12919194438093.000000
20,12919207852957.000000
30,12919208073955.000000
40,12919229335740.000000
20,12919272734300.000000
30,12919272947298.000000
40,12919325472766.000000
20,12919334666673.000000
30,12919334887671.000000
40,12919384361170.000000
20,12919398470027.000000
30,12919398689025.000000
40,12919452387481.000000
20,12919460386400.000000
30,12919462899375.000000
40,12919522440772.000000
20,12919522610770.000000
30,12919525038745.000000
40,12919574489245.000000
20,12919587454113.000000
30,12919587671111.000000
40,12919608470900.000000
20,12919650369476.000000
30,12919650594474.000000
40,12919659903380.000000
20,12919714366828.000000
30,12919714585826.000000
40,12919764111324.000000
20,12919769970265.000000
30,12919770401261.000000
40,12919779715166.000000
20,12919840297553.000000
30,12919840534550.000000
40,12919893538014.000000
20,12919900273945.000000
30,12919900497943.000000
40,12919909807849.000000
20,12919964652294.000000
30,12919967282267.000000
40,12919986833069.000000
20,12920032240609.000000
30,12920032457607.000000
40,12920084646078.000000
20,12920094736976.000000
30,12920094958974.000000
40,12920147078446.000000
20,12920154666369.000000
30,12920154888367.000000
40,12920204415866.000000
20,12920220296705.000000
30,12920220522702.000000
40,12920229827608.000000
20,12920278167119.000000
30,12920278388116.000000
40,12920303645861.000000
20,12920344667445.000000
30,12920344886443.000000
40,12920394352942.000000
20,12920410342780.000000
30,12920410566778.000000
40,12920419878683.000000
20,12920467724199.000000
30,12920467944197.000000
40,12920522852641.000000
20,12920534666521.000000
30,12920534897519.000000
40,12920584375018.000000
20,12920594741913.000000
30,12920594960910.000000
40,12920644538408.000000
20,12920661083241.000000
30,12920661296239.000000
40,12920723503609.000000
20,12920723677607.000000
30,12920723998604.000000
40,12920773493102.000000
20,12920780296033.000000
30,12920782821008.000000
40,12920841851410.000000
20,12920850296325.000000
30,12920850522322.000000
40,12920859829228.000000
20,12920910294717.000000
30,12920912909690.000000
40,12920969516117.000000
20,12920974819063.000000
30,12920975039061.000000
40,12920994599863.000000
20,12921043933364.000000
30,12921044145361.000000
40,12921096474831.000000
20,12921104749748.000000
30,12921104969745.000000
40,12921154441244.000000
20,12921170295084.000000
30,12921170521082.000000
40,12921179826987.000000
20,12921228681493.000000
30,12921228905490.000000
40,12921248365293.000000
20,12921294665824.000000
30,12921294884822.000000
40,12921343899326.000000
20,12921361505147.000000
30,12921361721145.000000
40,12921420989545.000000
20,12921421165543.000000
30,12921424242512.000000
40,12921473679011.000000
20,12921484016907.000000
30,12921484232904.000000
40,12921541416325.000000
20,12921550346235.000000
30,12921550573232.000000
40,12921559878138.000000
20,12921610296628.000000
30,12921612924601.000000
40,12921669576027.000000
20,12921674871974.000000
30,12921675091971.000000
40,12921694625774.000000
20,12921745195261.000000
30,12921745423259.000000
40,12921764956061.000000
20,12921807056635.000000
30,12921807277633.000000
40,12921826857434.000000
20,12921874289954.000000
30,12921874510952.000000
40,12921927707413.000000
20,12921938318305.000000
30,12921938539303.000000
40,12921988003802.000000
20,12922003162649.000000
30,12922003376647.000000
40,12922056731106.000000
20,12922067229000.000000
30,12922067448998.000000
40,12922126789397.000000
20,12922130385360.000000
30,12922130611358.000000
40,12922139920264.000000
20,12922195587700.000000
30,12922195806698.000000
40,12922245393195.000000
20,12922254669102.000000
30,12922254887099.000000
40,12922304347598.000000
20,12922324446395.000000
30,12922324667393.000000
40,12922378589846.000000
20,12922389071740.000000
30,12922389292738.000000
40,12922408823540.000000
20,12922454175081.000000
30,12922454389079.000000
40,12922507723538.000000
20,12922518277432.000000
30,12922518497429.000000
40,12922567966928.000000
20,12922582638780.000000
30,12922582854778.000000
40,12922636503234.000000
20,12922644957149.000000
30,12922645179146.000000
40,12922694642645.000000
20,12922711665473.000000
30,12922711879471.000000
40,12922775419827.000000
20,12922775586825.000000
30,12922775910822.000000
40,12922825355321.000000
20,12922839617177.000000
30,12922839835175.000000
40,12922849344078.000000
20,12922904008525.000000
30,12922904226523.000000
40,12922955258006.000000
20,12922967609881.000000
30,12922967831878.000000
40,12922987590678.000000
20,12923034684201.000000
30,12923034903199.000000
40,12923088553656.000000
20,12923099023550.000000
30,12923099243547.000000
40,12923118712350.000000
20,12923163573896.000000
30,12923163787894.000000
40,12923216988355.000000
20,12923227559248.000000
30,12923227778246.000000
40,12923277245744.000000
20,12923292072594.000000
30,12923292290592.000000
40,12923345483053.000000
20,12923354675960.000000
